Brand,Names,Prices,Url
Hp,Stream 11- Intel Celeron- 1TB+32GB SSD-4GB RAM Windows 10+MOUSE,"₦ 80,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celeron-1tb32gb-ssd-4gb-ram-windows-10mouse-44322969.html
Hp,15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash - Windows 10 Home,"₦ 82,400 ",https://www.jumia.com.ng/hp-15-pc-intel-celeron-quad-core-500gb-hdd-4gb-ram32gb-flash-windows-10-home-44234538.html
Canon,CANON Pixma IP7240 Plastic ID Card Low Cost Printer - Full Package,"₦ 57,000 ",https://www.jumia.com.ng/pixma-ip7240-plastic-id-card-low-cost-printer-full-package-canon-mpg292063.html
Hp,"Pavilion 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 106,000 ",https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-4gb500gb-hdd-32gb-flash-windows-10-laptop-free-bag-mouse-usb-light-for-keyboard-red-23063281.html
SanDisk,128GB Ultra OTG Dual USB Flash Drive 3.0,"₦ 8,199 ",https://www.jumia.com.ng/sandisk-128gb-ultra-otg-dual-usb-flash-drive-3.0-37400736.html
ZTE,"4G LTE USB Modem For MTN,Ntel,Airtel,Swift,Smile,Glo,9Mobile","₦ 8,000 ",https://www.jumia.com.ng/zte-4g-lte-usb-modem-for-mtnntelairtelswiftsmileglo9mobile-42210586.html
SanDisk,128GB Ultra OTG Dual USB Flash Drive 3.0,"₦ 7,600 ",https://www.jumia.com.ng/sandisk-128gb-ultra-otg-dual-usb-flash-drive-3.0-43422106.html
SanDisk,32GB Cruzer Blade USB Flash Drive,"₦ 2,200 ",https://www.jumia.com.ng/sandisk-32gb-cruzer-blade-usb-flash-drive-32169646.html
Lenovo,Ideapad Intel Celeron 1TB HDD 4GB RAM  Windows 10 +USB LIGHT,"₦ 79,000 ",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-windows-10-usb-light-43935862.html
,"Anti Theft Oxford Smart Bag With Headset Jack With USB Charging Port, Security Travel Backpack & Laptop Bag Water Repellant B21R  - 2019 Design- Black","₦ 7,990 ",https://www.jumia.com.ng/generic-anti-theft-oxford-smart-bag-with-headset-jack-with-usb-charging-port-security-travel-backpack-laptop-bag-water-repellant-b21r-2019-design-black-24106553.html
Hp,"Notebook 15-Intel Celeron  4GB,500GB HDD  1.6ghz 15.6- Windows 10","₦ 80,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-celeron-4gb500gb-hdd-1.6ghz-15.6-windows-10-34073638.html
,Car Engine Fault Diagnostic Scanner Tool Auto Code Reader OBD 2 OBDII  KW806,"₦ 6,740 ",https://www.jumia.com.ng/generic-car-engine-fault-diagnostic-scanner-tool-auto-code-reader-obd-2-obdii-kw806-23503274.html
Lenovo,Ideapad Intel Celeron 4GB RAM 1TB HDD Wins10,"₦ 84,000 ",https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-4gb-ram-1tb-hdd-wins10-44397299.html
Hp,"255 G5 AMD Quad Core (4GB,500GB HDD+32GB Flash,Mouse+FashionWatch) 15.6-Inch Windows 10 Laptop + USB Light","₦ 83,000 ",https://www.jumia.com.ng/255-g5-amd-quad-core-4gb500gb-hdd32gb-flashmousefashionwatch-15.6-inch-windows-10-laptop-usb-light-hp-mpg225372.html
Hp,V194 18.5 Inches LED Backlit Monitor 1366 X 768 - Black,"₦ 28,500 ",https://www.jumia.com.ng/v194-18.5-inches-led-backlit-monitor-1366-x-768-black-hp-mpg1177075.html
Hp,CQ62 Laptop Battery For Compaq Presario CQ32 CQ42 CQ56 CQ57 CQ62 CQ72 630 G6,"₦ 4,800 ",https://www.jumia.com.ng/hp-cq62-laptop-battery-for-compaq-presario-cq32-cq42-cq56-cq57-cq62-cq72-630-g6-44579270.html
,Laptop/Notebook Stand & Cooling Pad,"₦ 4,000 ",https://www.jumia.com.ng/generic-laptopnotebook-stand-cooling-pad-43912311.html
Toshiba,2TB USB 3.0 External Hard Drive,"₦ 26,990 ",https://www.jumia.com.ng/toshiba-2tb-usb-3.0-external-hard-drive-20328347.html
,Huion H420 Pro Pad Graphics Drawing Writing USB Art Tablet Board Mat Digital Pen,"₦ 10,290 ",https://www.jumia.com.ng/generic-huion-h420-pro-pad-graphics-drawing-writing-usb-art-tablet-board-mat-digital-pen-10732530.html
Hp,"Notebook 15 Intel Celeron (4GB,500GB HDD) 15.6 Wins 10+flash","₦ 96,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-celeron-4gb500gb-hdd-15.6-wins-10flash-45027307.html
Metal Flash Driver,32GB Ultra Micro Tapy-c Interface 3-in-1 USB Flash Drive 3.0,"₦ 3,700 ",https://www.jumia.com.ng/metal-flash-driver-32gb-ultra-micro-tapy-c-interface-3-in-1-usb-flash-drive-3.0-45140709.html
,4G Universal Modem With Sim Slot For All Networks,"₦ 4,050 ",https://www.jumia.com.ng/generic-4g-universal-modem-with-sim-slot-for-all-networks-44169583.html
SanDisk,64GB Glide 3.0 CZ600 USB Flash Drive - Intl,"₦ 4,000 ",https://www.jumia.com.ng/sandisk-64gb-glide-3.0-cz600-usb-flash-drive-intl-37400860.html
SanDisk,32GB Ultra OTG Dual USB Flash Drive 3.0,"₦ 3,294 ",https://www.jumia.com.ng/32gb-ultra-otg-dual-usb-flash-drive-3.0-sandisk-mpg59747.html
Hp,85A Black Laserjet Toner Cartridge - CE285A,"₦ 3,200 ",https://www.jumia.com.ng/hp-85a-black-laserjet-toner-cartridge-ce285a-44301447.html
,Bacbity USB 50MP 720P HD Webcam Web Cam Camera For Computer PC Laptop Desktop New,"₦ 4,748 ",https://www.jumia.com.ng/generic-bacbity-usb-50mp-720p-hd-webcam-web-cam-camera-for-computer-pc-laptop-desktop-new-19030591.html
Bestrunner,64GB Flash Memory Stick Drive OTG For Phone / PC,"₦ 2,334 ",https://www.jumia.com.ng/bestrunner-64gb-flash-memory-stick-drive-otg-for-phone-pc-44958554.html
UCOM,Single PC Controller Game Pad- Black,"₦ 2,200 ",https://www.jumia.com.ng/ucom-single-pc-controller-game-pad-black-43757624.html
SanDisk,32GB MciroSDHC Memory Card,"₦ 2,450 ",https://www.jumia.com.ng/sandisk-32gb-mcirosdhc-memory-card-41851715.html
,Lodaon Acoustic Foam Panel Sound Stop Absorption Sponge Studio KTV Soundproof,"₦ 1,781 ",https://www.jumia.com.ng/generic-lodaon-acoustic-foam-panel-sound-stop-absorption-sponge-studio-ktv-soundproof-20898174.html
,EU Wall Charger Power Cord For Microsoft Surface Tablet Windows RT,"₦ 1,814 ",https://www.jumia.com.ng/generic-eu-wall-charger-power-cord-for-microsoft-surface-tablet-windows-rt-45240108.html
USB HUB,Mini High Speed 4 Port USB Hub - White,"₦ 1,700 ",https://www.jumia.com.ng/usb-hub-mini-high-speed-4-port-usb-hub-white-35816767.html
,For Samsung Galaxy S8 Plus 6.2inch 360 TPU Cover Phone Case,"₦ 1,550 ",https://www.jumia.com.ng/generic-for-samsung-galaxy-s8-plus-6.2inch-360-tpu-cover-phone-case-40595025.html
SanDisk,64GB Ultra OTG Dual USB Flash Drive 3.0,"₦ 4,590 ",https://www.jumia.com.ng/sandisk-64gb-ultra-otg-dual-usb-flash-drive-3.0-36756094.html
Microsoft,"Microsoft Lifecam HD 3000 WebCam (Approved For WAEC,NECO & JAMB Reg)","₦ 25,000 ",https://www.jumia.com.ng/microsoft-microsoft-lifecam-hd-3000-webcam-approved-for-waecneco-jamb-reg-44492497.html
Hp,"Hp 15 Intel Pentium  500gb/ 4gb ,15.6 Inches , WINDOWS 10,1.1ghz With Internet Anti Virus","₦ 102,000 ",https://www.jumia.com.ng/hp-hp-15-intel-pentium-500gb-4gb-15.6-inches-windows-101.1ghz-with-internet-anti-virus-34710810.html
Hp,"Stream - 11-ah117wm - Intel® Celeron® N4000 11.6"" Diagonal HD SVA Anti-glare WLED-backlit + Free Flash Drive","₦ 70,000 ",https://www.jumia.com.ng/hp-stream-11-ah117wm-intelr-celeronr-n4000-11.6-diagonal-hd-sva-anti-glare-wled-backlit-free-flash-drive-35320205.html
Master Chef,Toaster + Hot Plate + Blender With Single Mill Bundle,"₦ 9,405 ",https://www.jumia.com.ng/master-chef-toaster-hot-plate-blender-with-single-mill-bundle-41741771.html
Bitdefender,Internet Security 2019 - 3 PCs,"₦ 3,200 ",https://www.jumia.com.ng/bitdefender-internet-security-2019-3-pcs-31889030.html
Hp,Pavilion G6 Laptop Replacement Battery,"₦ 8,000 ",https://www.jumia.com.ng/pavilion-g6-laptop-replacement-battery-hp-mpg81842.html
Hp,933XL Yellow Genuine Printer Ink Cartridge,"₦ 7,800 ",https://www.jumia.com.ng/933xl-yellow-genuine-printer-ink-cartridge-hp-mpg250149.html
Lenovo,Ideapad 8th Gen Intel Core I3 (4GB/1TB) Wins 10+ 32Gb Flash Drive,"₦ 122,500 ",https://www.jumia.com.ng/lenovo-ideapad-8th-gen-intel-core-i3-4gb1tb-wins-10-32gb-flash-drive-28602800.html
VGA,VGA To VGA Cable 10m,"₦ 3,900 ",https://www.jumia.com.ng/vga-vga-to-vga-cable-10m-37033470.html
Newland,Newland N910 POS Terminal Andriod,"₦ 47,000 ",https://www.jumia.com.ng/newland-newland-n910-pos-terminal-andriod-44054893.html
XPrinter,XPrinter Mobile Printer 58mm Paper USB+Bluetooth XP-P300,"₦ 19,000 ",https://www.jumia.com.ng/xprinter-xprinter-mobile-printer-58mm-paper-usbbluetooth-xp-p300-44161475.html
Hp,"Stream 11 Intel Celeron,Dual Core,11.6Inches,2.7GHz(32GB SSD,4GB RAM+32GB Flash,Mouse,USB Light,Fashion Sport Watch,Bag) Windows 10","₦ 65,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celerondual-core11.6inches2.7ghz32gb-ssd4gb-ram32gb-flashmouseusb-lightfashion-sport-watchbag-windows-10-22194608.html
,High Quality 1TB Laptop Hard Disk,"₦ 16,900 ",https://www.jumia.com.ng/generic-high-quality-1tb-laptop-hard-disk-44112281.html
Hp,Stream11 Laptop Intel Celeron (4GB/32GB)Wins 10s+32gb Flash,"₦ 64,900 ",https://www.jumia.com.ng/hp-stream11-laptop-intel-celeron-4gb32gbwins-10s32gb-flash-28956034.html
,DX Anti Theft Smart Bag With Password Lock + Headset Jack With USB Charging Port REDCROSS - Black,"₦ 6,990 ",https://www.jumia.com.ng/generic-dx-anti-theft-smart-bag-with-password-lock-headset-jack-with-usb-charging-port-redcross-black-44918234.html
Hp,"Stream 11 Intel Celeron, 4GB RAM, 32GB EMMC, Windows 10 Home + Mouse & Usb Led","₦ 65,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb-ram-32gb-emmc-windows-10-home-mouse-usb-led-44170489.html
Transcend,32gb Transcend Flash Drive,"₦ 2,499 ",https://www.jumia.com.ng/transcend-32gb-transcend-flash-drive-34163837.html
Hp,15 Intel Celeron 500GB 4GB RAM Windows 10 Black Colour+32gb Flash Drive+KEYBOARD LIGHT,"₦ 86,000 ",https://www.jumia.com.ng/hp-15-intel-celeron-500gb-4gb-ram-windows-10-black-colour32gb-flash-drivekeyboard-light-10401668.html
Eaget,Eaget U96 64GB USB 3.0 Metal OTG Flash Drive,"₦ 3,990 ",https://www.jumia.com.ng/eaget-eaget-u96-64gb-usb-3.0-metal-otg-flash-drive-41426798.html
Toshiba,"Laptop Ac Adapter(19V,3.42A)","₦ 5,500 ",https://www.jumia.com.ng/toshiba-laptop-ac-adapter19v3.42a-45154985.html
SanDisk,128GB Glide 3.0 CZ600 USB Flash Drive,"₦ 7,149 ",https://www.jumia.com.ng/sandisk-128gb-glide-3.0-cz600-usb-flash-drive-13733368.html
,10.1inch Android 6.0 A33 Mini Laptop,"₦ 39,999 ",https://www.jumia.com.ng/generic-10.1inch-android-6.0-a33-mini-laptop-44123632.html
Western Digital,1TB Elements USB 3.0 Portable External Hard Drive,"₦ 16,990 ",https://www.jumia.com.ng/western-digital-1tb-elements-usb-3.0-portable-external-hard-drive-35708045.html
Huawei,Universal Huawei 150Mbps 4G LTE Mobile Wifi Modem,"₦ 15,600 ",https://www.jumia.com.ng/huawei-universal-huawei-150mbps-4g-lte-mobile-wifi-modem-44317983.html
Romoss,Romoss 20000mAh QC Type-C Power Bank,"₦ 15,000 ",https://www.jumia.com.ng/romoss-romoss-20000mah-qc-type-c-power-bank-42846735.html
Hp,"Notebook 15 Intel Core I3 2.4Ghz, 2TB HDD, 4GB Ram+ BAG- 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"",Win10","₦ 140,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-2.4ghz-2tb-hdd-4gb-ram-bag-32gb-flash-mouse-usb-light-for-keyboard-webcam-bluetooth-dvdrw-15.6win10-24912809.html
Logitech,Logitech Logitech Wireless Combo MK270,"₦ 15,000 ",https://www.jumia.com.ng/logitech-logitech-logitech-wireless-combo-mk270-43609678.html
Seagate,2TB External Harddrive Black,"₦ 26,499 ",https://www.jumia.com.ng/seagate-external-harddrive-2tb-seagate-mpg227175.html
Airtel,4G Internet Display LTE Pocket Mifi Wifi Router,"₦ 10,759 ",https://www.jumia.com.ng/airtel-4g-internet-display-lte-pocket-mifi-wifi-router-45118462.html
Lenovo,"THINKPAD 11.6"" Ntel Celeron  1.1GHz Processor, 4GB RAM, 128GB EMMC, Windows 8.1","₦ 60,000 ",https://www.jumia.com.ng/lenovo-thinkpad-11.6-ntel-celeron-1.1ghz-processor-4gb-ram-128gb-emmc-windows-8.1-44332296.html
,10'' Tablet Laptop Universal PU Protective Case Cover With Bluetooth Keyboard Set For Android,"₦ 5,030 ",https://www.jumia.com.ng/generic-10-tablet-laptop-universal-pu-protective-case-cover-with-bluetooth-keyboard-set-for-android-45128120.html
DELL,"Inspiron Intel Pentium Quad Core 4GB RAM, 500GB Hdd 15.6-Inch Windows 10","₦ 119,000 ",https://www.jumia.com.ng/dell-inspiron-intel-pentium-quad-core-4gb-ram-500gb-hdd-15.6-inch-windows-10-25492721.html
Seagate,Fast SSD 250GB External Portable Storage,"₦ 35,000 ",https://www.jumia.com.ng/seagate-fast-ssd-250gb-external-portable-storage-35263344.html
Bestrunner,16GB Flash Drive  Metal Pen Drive USB 3.0 Flash Memory Stick,"₦ 1,540 ",https://www.jumia.com.ng/bestrunner-16gb-flash-drive-metal-pen-drive-usb-3.0-flash-memory-stick-44957735.html
Hp,OfficeJet Printer 3830 Strong And Quality,"₦ 35,500 ",https://www.jumia.com.ng/hp-officejet-printer-3830-strong-and-quality-19004561.html
,Mini Wireless Keyboard Mouse 2.4GHz 3 Color Touchpad Rechargeble For PC TV BOX Tablet,"₦ 3,360 ",https://www.jumia.com.ng/generic-mini-wireless-keyboard-mouse-2.4ghz-3-color-touchpad-rechargeble-for-pc-tv-box-tablet-34710802.html
TP-Link,300Mbps Wireless N Router,"₦ 8,500 ",https://www.jumia.com.ng/tp-link-300mbps-wireless-n-router-41478603.html
Hp,"Notebook 15- Intel Core I3 (8GB RAM/1TB HDD) 15.6"", TouchScreen, Windows 10+32GB FLASH+ BAG","₦ 145,000 ",https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-8gb-ram1tb-hdd-15.6-touchscreen-windows-1032gb-flash-bag-24399320.html
Huawei,B525 4G LTE Universal Router Hotspot For All 4G & 3G Network,"₦ 55,000 ",https://www.jumia.com.ng/huawei-b525-4g-lte-universal-router-hotspot-for-all-4g-3g-network-42360257.html
,Flexible USB External Keyboard - Black,"₦ 2,199 ",https://www.jumia.com.ng/generic-flexible-usb-external-keyboard-black-44054979.html
Mcafee,Internet Security 3 Devices & Toshiba USB Flash Drive 16GB,"₦ 8,947 ",https://www.jumia.com.ng/mcafee-internet-security-3-devices-toshiba-usb-flash-drive-16gb-33339507.html
,"Battery For  Hp HS04 HS03 240 G4, 250 G4, 14G, 14Q, 15G, 15Q,14 14g 15 15g  HSTNN-LB6V 807612- 421 N2L85AA HS03031-CL  HS04041-CL HSTNN-LB6V","₦ 6,500 ",https://www.jumia.com.ng/generic-battery-for-hp-hs04-hs03-240-g4-250-g4-14g-14q-15g-15q14-14g-15-15g-hstnn-lb6v-807612-421-n2l85aa-hs03031-cl-hs04041-cl-hstnn-lb6v-43649320.html
,VGA Splitters 8 Ports,"₦ 6,900 ",https://www.jumia.com.ng/vga-splitters-8-ports-generique-mpg49974.html
Canon,"PIXMA IP7240 ID Card/CD, Photo/Document Wireless Printer","₦ 29,990 ",https://www.jumia.com.ng/pixma-ip7240-id-cardcd-photodocument-wireless-printer-canon-mpg1204254.html
,60W L-Tip Magsafe Adapter Charger Apple MacBook Air11 Pro13,"₦ 6,499 ",https://www.jumia.com.ng/generic-60w-l-tip-magsafe-adapter-charger-apple-macbook-air11-pro13-44338813.html
Hp,17A Black Genuine LaserJet Toner Cartridge...(CF217A).,"₦ 7,000 ",https://www.jumia.com.ng/hp-17a-black-genuine-laserjet-toner-cartridge...cf217a.-44231834.html
,HP Pavilion G6 Laptop Battery For Pavilion G4/G6/G7/G56/G62/,"₦ 7,500 ",https://www.jumia.com.ng/generic-hp-pavilion-g6-laptop-battery-for-pavilion-g4g6g7g56g62-34558169.html
Huion,H420 USB Graphics Drawing Tablet Signature Pad,"₦ 7,996 ",https://www.jumia.com.ng/huion-h420-usb-graphics-drawing-tablet-signature-pad-6473750.html
Hp,"Stream 14 Mini - Intel® Celeron®  ( 4GB RAM, 32GB SSD + 32GB Flash, Mouse, USB Light For Keyboard) 14 Inches Screen Intel® HD Graphics 400, WIndows 10","₦ 66,800 ",https://www.jumia.com.ng/hp-stream-14-mini-intelr-celeronr-4gb-ram-32gb-ssd-32gb-flash-mouse-usb-light-for-keyboard-14-inches-screen-intelr-hd-graphics-400-windows-10-28402073.html
,"300Mbps -Wireless WiFi Repeater/Extender/AP/WI-FI Signal Range Amplifier/Booster, Mini 2.4G Portable WiFi Signal Range Extender With WPS For Router Home + 1 Free USB Keyboard Light.","₦ 5,100 ",https://www.jumia.com.ng/generic-300mbps-wireless-wifi-repeaterextenderapwi-fi-signal-range-amplifierbooster-mini-2.4g-portable-wifi-signal-range-extender-with-wps-for-router-home-1-free-usb-keyboard-light.-42468123.html
,"Compatible Ink Cartridge Replacement For HP 950XL 951XL 950 951 XL To Use With OfficeJet PRO 8610 8600 8620 8100 251dw 8630 8625 8615 Printers (4-Pack, Black Cyan Magenta Yellow) High Yield","₦ 32,000 ",https://www.jumia.com.ng/compatible-ink-cartridge-replacement-for-hp-950xl-951xl-950-951-xl-to-use-with-officejet-pro-8610-8600-8620-8100-251dw-8630-8625-8615-printers-4-pack-black-cyan-magenta-yellow-high-yield-generic-mpg290094.html
Hp,Deskjet Ink Advantage 3835-All In One Printer - F5R96C,"₦ 31,000 ",https://www.jumia.com.ng/hp-deskjet-ink-advantage-3835-all-in-one-printer-f5r96c-43929176.html
Sharp,Black Toner Cartridge MX-23FTBA,"₦ 30,000 ",https://www.jumia.com.ng/black-toner-cartridge-mx-23ftba-sharp-mpg187270.html
Hp,17A Black Genuine LaserJet Toner Cartridge...(CF217A).,"₦ 4,990 ",https://www.jumia.com.ng/hp-17a-black-genuine-laserjet-toner-cartridge...cf217a.-44106358.html
Hsdpa,"1 Universal Modem For All Nigeria Network 3G/4G With Card Reader Slot +1 Bendable USB Keyboard/Power Bank Light + 1Slim Optical Wireless Mouse For Laptops, Desktop Computers.","₦ 4,400 ",https://www.jumia.com.ng/1-universal-modem-for-all-nigeria-network-3g4g-with-card-reader-slot-1-bendable-usb-keyboardpower-bank-light-1slim-optical-wireless-mouse-for-laptops-desktop-computers.-hsdpa-mpg1220386.html
,Student Dormitory LED Solar Light Fan Multifunctional Chargeable Table Lamp (US 100-240V),"₦ 5,620 ",https://www.jumia.com.ng/generic-student-dormitory-led-solar-light-fan-multifunctional-chargeable-table-lamp-us-100-240v-44786319.html
,Portable USB 2.0 Video Audio Capture Video Converter,"₦ 4,793 ",https://www.jumia.com.ng/generic-portable-usb-2.0-video-audio-capture-video-converter-44341026.html
Canon,PIXMA 7240 High Performance  ID Card / CD Photo Printer,"₦ 27,990 ",https://www.jumia.com.ng/canon-pixma-7240-high-performance-id-card-cd-photo-printer-39016843.html
,Keyboard Flip Holster Case For Andriod Mobile Phon Keyboard,"₦ 4,600 ",https://www.jumia.com.ng/generic-keyboard-flip-holster-case-for-andriod-mobile-phon-keyboard-32569038.html
Imose,"Zedon X4 11.6 Inch Laptop, 2GB RAM, 32GB SSD, Intel Celeron, Licensed Windows 10","₦ 58,500 ",https://www.jumia.com.ng/imose-zedon-x4-11.6-inch-laptop-2gb-ram-32gb-ssd-intel-celeron-licensed-windows-10-22247253.html
Hp,"Stream 11 2GB, 32GB SSD +32gb Flash,USB LIGHT, FASHION WATCH","₦ 75,000 ",https://www.jumia.com.ng/hp-stream-11-2gb-32gb-ssd-32gb-flashusb-light-fashion-watch-44491565.html
Hp,Notebook - 15-da0086nr - Intel Core I3 4gb 1th Touchscreen.,"₦ 148,000 ",https://www.jumia.com.ng/hp-notebook-15-da0086nr-intel-core-i3-4gb-1th-touchscreen.-44123616.html
,GB 8.5 Inch Creative Writing Drawing Tablet Notepad Digital LCD Graphic Boards-blue,"₦ 2,950 ",https://www.jumia.com.ng/generic-gb-8.5-inch-creative-writing-drawing-tablet-notepad-digital-lcd-graphic-boards-blue-18503788.html
USB HUB,7 Port USB 2.0 Hub - White,"₦ 3,000 ",https://www.jumia.com.ng/usb-hub-7-port-usb-2.0-hub-white-43871584.html
Huawei,"4G LTE Router For Ntel,Airtel,Swift,Spectrant,MTN,9MobileGlo","₦ 26,000 ",https://www.jumia.com.ng/4g-lte-router-for-ntelairtelswiftspectrantmtn9mobileglo-huawei-mpg1221230.html
Huawei,"4G Pocket Mobile WiFi Router For Ntel,Airtel,9Mobile,GLO,MTN","₦ 13,000 ",https://www.jumia.com.ng/huawei-4g-pocket-mobile-wifi-router-for-ntelairtel9mobileglomtn-44865505.html
Hp,100% Genuine Bluetooth Wireless Optical Mouse,"₦ 2,400 ",https://www.jumia.com.ng/hp-100-genuine-bluetooth-wireless-optical-mouse-44299481.html
,Equivalentt For  JBL Charge3 Bluetooth Speaker Portable Mountaineering Silicone Case,"₦ 2,323 ",https://www.jumia.com.ng/generic-equivalentt-for-jbl-charge3-bluetooth-speaker-portable-mountaineering-silicone-case-28968952.html
Hp,"Stream 14-Intel® Celeron® Processor (4GB RAM, 32GB EMMc) + 32GB FLASH DRIVE","₦ 68,000 ",https://www.jumia.com.ng/hp-stream-14-intelr-celeronr-processor-4gb-ram-32gb-emmc-32gb-flash-drive-30477612.html
Kaspersky,Kaspersky Anti-Virus 3+1 Devices - 1 Year License,"₦ 6,100 ",https://www.jumia.com.ng/kaspersky-kaspersky-anti-virus-31-devices-1-year-license-44182677.html
,2.0 10 Port USB Hi Speed Hub,"₦ 2,500 ",https://www.jumia.com.ng/generic-2.0-10-port-usb-hi-speed-hub-44333791.html
UCOM,Single Game Pad USB,"₦ 2,500 ",https://www.jumia.com.ng/single-game-pad-usb-ucom-mpg212354.html
Wacom,Intuos  Drawing Graphics Tablet Ctl-4100,"₦ 48,000 ",https://www.jumia.com.ng/wacom-intuos-drawing-graphics-tablet-ctl-4100-21897135.html
Hp,HP COMFORT OPTICAL WIRED MOUSE,"₦ 1,500 ",https://www.jumia.com.ng/hp-hp-comfort-optical-wired-mouse-44492487.html
Western Digital,4TB My Passport External Hard Disk Drive HDD-WD,"₦ 45,000 ",https://www.jumia.com.ng/4tb-my-passport-external-hard-disk-drive-hdd-wd-western-digital-mpg1210748.html
Netac,Netac P500 Class 10 32G Micro SDHC TF Flash Memory Card,"₦ 1,746 ",https://www.jumia.com.ng/netac-netac-p500-class-10-32g-micro-sdhc-tf-flash-memory-card-42102668.html
Fitouch,Access 712,"₦ 47,000 ",https://www.jumia.com.ng/fitouch-access-712-44068747.html
Hp,Executive Laptop Side Bag,"₦ 4,500 ",https://www.jumia.com.ng/hp-executive-laptop-side-bag-34919793.html
Hp,"Stream 14 - Intel® Celeron®  ( 2.48 GHz, 32GB Flash, USB Light, 14"" Diagonal HD SVA Anti-glare WLED-backlit Display, 4GB RAM , 32GB SSD, Intel® HD Graphics 400,WIndows 10","₦ 68,000 ",https://www.jumia.com.ng/hp-stream-14-intelr-celeronr-2.48-ghz-32gb-flash-usb-light-14-diagonal-hd-sva-anti-glare-wled-backlit-display-4gb-ram-32gb-ssd-intelr-hd-graphics-400windows-10-22114927.html
Hot,2 In 1 Micro USB 2.0 64GB FLASH DRIVE Memory Stick For OTG,"₦ 2,340 ",https://www.jumia.com.ng/hot-2-in-1-micro-usb-2.0-64gb-flash-drive-memory-stick-for-otg-33132419.html
Mcafee,Total Protection 5 Devices &Toshiba High Speed MicroSD 32GB,"₦ 9,953 ",https://www.jumia.com.ng/mcafee-total-protection-5-devices-toshiba-high-speed-microsd-32gb-33339512.html
Western Digital,Easystore 5TB External USB 3.0 Portable Hard Drive,"₦ 39,999 ",https://www.jumia.com.ng/western-digital-easystore-5tb-external-usb-3.0-portable-hard-drive-44586626.html
Hp,USB Wired Optical Mouse - Black,"₦ 1,199 ",https://www.jumia.com.ng/hp-usb-wired-optical-mouse-black-44488802.html
,14.1 Laptop Pouch Sleeve - Black,"₦ 2,550 ",https://www.jumia.com.ng/14.1-laptop-pouch-sleeve-black-generic-mpg270727.html
Kodak,32G U Disk Portable USB Flash Drive (Black),"₦ 2,106 ",https://www.jumia.com.ng/kodak-32g-u-disk-portable-usb-flash-drive-black-39257486.html
,Multi-function External HDD Hard Drive Disk Docking Station,"₦ 20,000 ",https://www.jumia.com.ng/generic-multi-function-external-hdd-hard-drive-disk-docking-station-32788527.html
,OTG Adapter USB To Micro USB Converter,"₦ 1,350 ",https://www.jumia.com.ng/generic-otg-adapter-usb-to-micro-usb-converter-45109292.html
Hp,250 G7 Intel Celeron 4GB 500GB Windows 10 Laptop + FREE BAG,"₦ 85,000 ",https://www.jumia.com.ng/hp-250-g7-intel-celeron-4gb-500gb-windows-10-laptop-free-bag-45280627.html
Hp,201A LaserJet Toner Cartridge (All Colour),"₦ 39,000 ",https://www.jumia.com.ng/201a-laserjet-toner-cartridge-all-colour-hp-mpg1220363.html
Seagate,1tb Laptop Internal HDD - Silver,"₦ 20,000 ",https://www.jumia.com.ng/1tb-laptop-internal-hdd-silver-seagate-mpg283206.html
SanDisk,16GB Cruzer Blade Flash Drive 2.0,"₦ 1,999 ",https://www.jumia.com.ng/sandisk-16gb-cruzer-blade-flash-drive-2.0-44515160.html
,Ezcap295 HD Video Capture Pro 1080P Recorder USB 2.0,"₦ 40,551 ",https://www.jumia.com.ng/generic-ezcap295-hd-video-capture-pro-1080p-recorder-usb-2.0-44340756.html
Lenovo,"Intel Core I3 2.0Ghz 8th Generation (4GB,1TB Hdd)Windows 10 +32gb Flash","₦ 120,000 ",https://www.jumia.com.ng/lenovo-intel-core-i3-2.0ghz-8th-generation-4gb1tb-hddwindows-10-32gb-flash-29079100.html
Hp,EliteBook 840 850 G1 G2 Zbook CM03XL Laptop Battery,"₦ 14,950 ",https://www.jumia.com.ng/hp-elitebook-840-850-g1-g2-zbook-cm03xl-laptop-battery-44474596.html
Samsung,Laptop Ram DDR3 PC3L 8GB,"₦ 17,500 ",https://www.jumia.com.ng/samsung-laptop-ram-ddr3-pc3l-8gb-15439489.html
Hp,"250 G7 Intel Celeron Dual Core(4GB,500GB HDD)+ Free Mouse Wins 10","₦ 84,900 ",https://www.jumia.com.ng/hp-250-g7-intel-celeron-dual-core4gb500gb-hdd-free-mouse-wins-10-44299706.html
